(FXE , 2006/04/26 , 124.6000 , 124.9700 , 124.4700 , 124.8000 )
(FXE , 2006/04/27 , 124.6800 , 125.7300 , 124.5800 , 125.6100 )
(FXE , 2006/04/28 , 125.8500 , 126.6100 , 125.8300 , 126.6100 )
(FXE , 2006/05/01 , 126.8100 , 126.9200 , 125.6100 , 125.9300 )
(FXE , 2006/05/02 , 126.4000 , 126.5800 , 126.1700 , 126.3300 )
(FXE , 2006/05/03 , 126.3600 , 126.7200 , 126.0500 , 126.3900 )
(FXE , 2006/05/04 , 126.4100 , 127.3500 , 126.4000 , 127.2200 )
(FXE , 2006/05/05 , 127.7200 , 127.7200 , 127.3400 , 127.4300 )
(FXE , 2006/05/08 , 127.5900 , 127.6100 , 127.0500 , 127.2100 )
(FXE , 2006/05/09 , 127.4000 , 127.9400 , 127.3600 , 127.6000 )
(FXE , 2006/05/10 , 127.8800 , 128.4200 , 127.7800 , 127.9900 )
(FXE , 2006/05/11 , 127.6900 , 128.8000 , 127.5600 , 128.5300 )
(FXE , 2006/05/12 , 129.1800 , 129.4600 , 128.7000 , 129.4400 )
(FXE , 2006/05/15 , 128.3000 , 128.6200 , 127.9800 , 128.0000 )
(FXE , 2006/05/16 , 128.7200 , 128.7800 , 128.2700 , 128.7200 )
(FXE , 2006/05/17 , 128.7100 , 128.7300 , 127.2300 , 127.6900 )
(FXE , 2006/05/18 , 128.1700 , 128.5100 , 127.9700 , 128.4100 )
(FXE , 2006/05/19 , 127.6400 , 127.9500 , 127.1900 , 127.9300 )
(FXE , 2006/05/22 , 127.7900 , 129.0300 , 127.7500 , 128.9100 )
(FXE , 2006/05/23 , 128.3000 , 128.9300 , 128.2600 , 128.7600 )
(FXE , 2006/05/24 , 128.7000 , 128.7200 , 127.5700 , 128.0100 )
(FXE , 2006/05/25 , 127.9700 , 128.3800 , 127.8500 , 128.1000 )
(FXE , 2006/05/26 , 127.9300 , 127.9300 , 127.2800 , 127.4900 )
(FXE , 2006/05/30 , 128.6200 , 129.3100 , 128.5000 , 128.9000 )
(FXE , 2006/05/31 , 128.8400 , 128.9000 , 128.3900 , 128.4400 )
(FXE , 2006/06/01 , 127.4700 , 128.2900 , 127.3500 , 128.0000 )
(FXE , 2006/06/02 , 129.1800 , 129.4400 , 129.0600 , 129.2500 )
(FXE , 2006/06/05 , 129.5300 , 129.7200 , 129.2000 , 129.2100 )
(FXE , 2006/06/06 , 128.3800 , 128.5200 , 128.2000 , 128.4200 )
(FXE , 2006/06/07 , 127.9000 , 128.2600 , 127.7400 , 128.0200 )
(FXE , 2006/06/08 , 126.6800 , 126.8000 , 126.3000 , 126.6600 )
(FXE , 2006/06/09 , 126.6400 , 126.9100 , 126.4200 , 126.5200 )
(FXE , 2006/06/12 , 126.1500 , 126.2600 , 125.8700 , 126.0000 )
(FXE , 2006/06/13 , 125.8700 , 126.2300 , 125.3700 , 125.5200 )
(FXE , 2006/06/14 , 126.4700 , 126.5300 , 126.0500 , 126.0500 )
(FXE , 2006/06/15 , 126.4600 , 126.5900 , 126.2000 , 126.2800 )
(FXE , 2006/06/16 , 126.5300 , 126.6100 , 126.3600 , 126.3800 )
(FXE , 2006/06/19 , 125.6600 , 125.8800 , 125.6000 , 125.8100 )
(FXE , 2006/06/20 , 125.7500 , 126.2000 , 125.7000 , 125.9300 )
(FXE , 2006/06/21 , 126.6200 , 126.9500 , 126.5000 , 126.8200 )
(FXE , 2006/06/22 , 125.9200 , 126.1000 , 125.7500 , 125.9700 )
(FXE , 2006/06/23 , 125.2300 , 125.4800 , 125.1900 , 125.3200 )
(FXE , 2006/06/26 , 125.9600 , 126.1700 , 125.5700 , 125.9700 )
(FXE , 2006/06/27 , 126.1600 , 126.2700 , 125.9500 , 125.9500 )
(FXE , 2006/06/28 , 125.7400 , 125.8200 , 125.3700 , 125.7300 )
(FXE , 2006/06/29 , 125.7100 , 126.9300 , 125.4600 , 126.8100 )
(FXE , 2006/06/30 , 127.8000 , 128.1300 , 127.7500 , 128.1000 )
